13.304 	12.707	12.445
13.320 	12.708	12.477
13.441 	12.847	12.627
13.555 	12.930	12.622
13.634 	13.050	12.813
13.504 	12.941	12.582
13.814 	13.217	12.922
13.624 	12.995	12.689
13.872 	13.211	12.928
14.044 	13.454	13.172
14.208 	13.409	13.059
14.249 	13.593	13.299
14.374 	13.724	13.536
14.354 	13.671	13.455
14.417 	13.765	13.482
14.631 	13.895	13.510
14.619 	14.088	13.687
